LineItem [description=EA Buck, amount=250.0, type=Expense, date=Wed Apr 15 00:00:00 HST 2020] CalculatedFields [balance=310282.0, accruedInterest=191.26972602739727, runningAccruedInterest=56579.109260274]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Mon Apr 20 00:00:00 HST 2020] CalculatedFields [balance=307789.0, accruedInterest=151.78635616438356, runningAccruedInterest=56730.895616438385]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Apr 24 00:00:00 HST 2020] CalculatedFields [balance=306364.0, accruedInterest=37.77090410958904, runningAccruedInterest=56768.66652054797]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Sat Apr 25 00:00:00 HST 2020] CalculatedFields [balance=306494.0, accruedInterest=226.72158904109588, runningAccruedInterest=56995.38810958907]
LineItem [description=A+, amount=135.0, type=Expense, date=Fri May 01 00:00:00 HST 2020] CalculatedFields [balance=306629.0, accruedInterest=75.60715068493151, runningAccruedInterest=57070.995260274]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Sun May 03 00:00:00 HST 2020] CalculatedFields [balance=306749.0, accruedInterest=75.6367397260274, runningAccruedInterest=57146.63200000003]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Tue May 05 00:00:00 HST 2020] CalculatedFields [balance=304256.0, accruedInterest=112.53304109589041, runningAccruedInterest=57259.16504109592]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri May 08 00:00:00 HST 2020] CalculatedFields [balance=302831.0, accruedInterest=37.335328767123286, runningAccruedInterest=57296.50036986304]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Sat May 09 00:00:00 HST 2020] CalculatedFields [balance=306831.0, accruedInterest=226.97087671232876, runningAccruedInterest=57523.47124657537]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Fri May 15 00:00:00 HST 2020] CalculatedFields [balance=307081.0, accruedInterest=189.29650684931505, runningAccruedInterest=57712.76775342468]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Wed May 20 00:00:00 HST 2020] CalculatedFields [balance=304588.0, accruedInterest=75.1038904109589, runningAccruedInterest=57787.87164383564]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri May 22 00:00:00 HST 2020] CalculatedFields [balance=303163.0, accruedInterest=112.12878082191781, runningAccruedInterest=57900.00042465756]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Mon May 25 00:00:00 HST 2020] CalculatedFields [balance=303293.0, accruedInterest=261.7460136986301, runningAccruedInterest=58161.74643835619]
LineItem [description=A+, amount=135.0, type=Expense, date=Mon Jun 01 00:00:00 HST 2020] CalculatedFields [balance=303428.0, accruedInterest=74.81786301369863, runningAccruedInterest=58236.56430136989]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Wed Jun 03 00:00:00 HST 2020] CalculatedFields [balance=303548.0, accruedInterest=74.84745205479452, runningAccruedInterest=58311.41175342468]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Fri Jun 05 00:00:00 HST 2020] CalculatedFields [balance=301055.0, accruedInterest=0.0, runningAccruedInterest=58311.41175342468]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jun 05 00:00:00 HST 2020] CalculatedFields [balance=299630.0, accruedInterest=147.7627397260274, runningAccruedInterest=58459.17449315071]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Tue Jun 09 00:00:00 HST 2020] CalculatedFields [balance=303630.0, accruedInterest=224.60301369863015, runningAccruedInterest=58683.77750684934]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Mon Jun 15 00:00:00 HST 2020] CalculatedFields [balance=303880.0, accruedInterest=149.8586301369863, runningAccruedInterest=58833.63613698633]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jun 19 00:00:00 HST 2020] CalculatedFields [balance=302455.0, accruedInterest=37.288972602739726, runningAccruedInterest=58870.92510958907]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sat Jun 20 00:00:00 HST 2020] CalculatedFields [balance=299962.0, accruedInterest=184.9080821917808, runningAccruedInterest=59055.833191780854]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Thu Jun 25 00:00:00 HST 2020] CalculatedFields [balance=300092.0, accruedInterest=221.98586301369863, runningAccruedInterest=59277.81905479455]
LineItem [description=A+, amount=135.0, type=Expense, date=Wed Jul 01 00:00:00 HST 2020] CalculatedFields [balance=300227.0, accruedInterest=74.02857534246576, runningAccruedInterest=59351.84763013702]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Fri Jul 03 00:00:00 HST 2020] CalculatedFields [balance=300347.0, accruedInterest=0.0, runningAccruedInterest=59351.84763013702]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jul 03 00:00:00 HST 2020] CalculatedFields [balance=298922.0, accruedInterest=73.70679452054794, runningAccruedInterest=59425.55442465757]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sun Jul 05 00:00:00 HST 2020] CalculatedFields [balance=296429.0, accruedInterest=146.18416438356164, runningAccruedInterest=59571.73858904113]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Thu Jul 09 00:00:00 HST 2020] CalculatedFields [balance=300429.0, accruedInterest=222.2351506849315, runningAccruedInterest=59793.97373972606]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Wed Jul 15 00:00:00 HST 2020] CalculatedFields [balance=300679.0, accruedInterest=74.14002739726027, runningAccruedInterest=59868.11376712332]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jul 17 00:00:00 HST 2020] CalculatedFields [balance=299254.0, accruedInterest=110.68298630136985, runningAccruedInterest=59978.79675342469]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Mon Jul 20 00:00:00 HST 2020] CalculatedFields [balance=296761.0, accruedInterest=182.93486301369865, runningAccruedInterest=60161.73161643839]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Sat Jul 25 00:00:00 HST 2020] CalculatedFields [balance=296891.0, accruedInterest=219.618, runningAccruedInterest=60381.34961643839]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jul 31 00:00:00 HST 2020] CalculatedFields [balance=295466.0, accruedInterest=36.42731506849315, runningAccruedInterest=60417.77693150689]
LineItem [description=A+, amount=135.0, type=Expense, date=Sat Aug 01 00:00:00 HST 2020] CalculatedFields [balance=295601.0, accruedInterest=72.88791780821917, runningAccruedInterest=60490.66484931511]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Mon Aug 03 00:00:00 HST 2020] CalculatedFields [balance=295721.0, accruedInterest=72.91750684931506, runningAccruedInterest=60563.58235616442]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Wed Aug 05 00:00:00 HST 2020] CalculatedFields [balance=293228.0, accruedInterest=144.6055890410959, runningAccruedInterest=60708.187945205515]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Sun Aug 09 00:00:00 HST 2020] CalculatedFields [balance=297228.0, accruedInterest=183.2227397260274, runningAccruedInterest=60891.41068493154]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Aug 14 00:00:00 HST 2020] CalculatedFields [balance=295803.0, accruedInterest=36.46886301369863, runningAccruedInterest=60927.87954794524]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Sat Aug 15 00:00:00 HST 2020] CalculatedFields [balance=296053.0, accruedInterest=182.49842465753426, runningAccruedInterest=61110.37797260277]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Thu Aug 20 00:00:00 HST 2020] CalculatedFields [balance=293560.0, accruedInterest=180.96164383561643, runningAccruedInterest=61291.33961643839]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Tue Aug 25 00:00:00 HST 2020] CalculatedFields [balance=293690.0, accruedInterest=108.62506849315068, runningAccruedInterest=61399.96468493154]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Aug 28 00:00:00 HST 2020] CalculatedFields [balance=292265.0, accruedInterest=144.13068493150683, runningAccruedInterest=61544.09536986305]
LineItem [description=A+, amount=135.0, type=Expense, date=Tue Sep 01 00:00:00 HST 2020] CalculatedFields [balance=292400.0, accruedInterest=72.0986301369863, runningAccruedInterest=61616.19400000003]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Thu Sep 03 00:00:00 HST 2020] CalculatedFields [balance=292520.0, accruedInterest=72.12821917808219, runningAccruedInterest=61688.32221917812]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sat Sep 05 00:00:00 HST 2020] CalculatedFields [balance=290027.0, accruedInterest=143.02701369863013, runningAccruedInterest=61831.349232876746]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Wed Sep 09 00:00:00 HST 2020] CalculatedFields [balance=294027.0, accruedInterest=72.49980821917808, runningAccruedInterest=61903.84904109593]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Sep 11 00:00:00 HST 2020] CalculatedFields [balance=292602.0, accruedInterest=144.29687671232875, runningAccruedInterest=62048.14591780826]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Tue Sep 15 00:00:00 HST 2020] CalculatedFields [balance=292852.0, accruedInterest=180.52520547945204, runningAccruedInterest=62228.67112328771]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sun Sep 20 00:00:00 HST 2020] CalculatedFields [balance=290359.0, accruedInterest=178.98842465753427, runningAccruedInterest=62407.659547945244]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Fri Sep 25 00:00:00 HST 2020] CalculatedFields [balance=290489.0, accruedInterest=0.0, runningAccruedInterest=62407.659547945244]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Sep 25 00:00:00 HST 2020] CalculatedFields [balance=289064.0, accruedInterest=213.82816438356164, runningAccruedInterest=62621.4877123288]
LineItem [description=A+, amount=135.0, type=Expense, date=Thu Oct 01 00:00:00 HST 2020] CalculatedFields [balance=289199.0, accruedInterest=71.30934246575342, runningAccruedInterest=62692.79705479456]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Sat Oct 03 00:00:00 HST 2020] CalculatedFields [balance=289319.0, accruedInterest=71.3389315068493, runningAccruedInterest=62764.13598630141]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Mon Oct 05 00:00:00 HST 2020] CalculatedFields [balance=286826.0, accruedInterest=141.4484383561644, runningAccruedInterest=62905.58442465757]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Fri Oct 09 00:00:00 HST 2020] CalculatedFields [balance=290826.0, accruedInterest=0.0, runningAccruedInterest=62905.58442465757]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Oct 09 00:00:00 HST 2020] CalculatedFields [balance=289401.0, accruedInterest=214.07745205479452, runningAccruedInterest=63119.661876712365]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Thu Oct 15 00:00:00 HST 2020] CalculatedFields [balance=289651.0, accruedInterest=178.55198630136985, runningAccruedInterest=63298.213863013734]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Tue Oct 20 00:00:00 HST 2020] CalculatedFields [balance=287158.0, accruedInterest=106.20912328767122, runningAccruedInterest=63404.422986301404]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Oct 23 00:00:00 HST 2020] CalculatedFields [balance=285733.0, accruedInterest=70.45471232876712, runningAccruedInterest=63474.877698630175]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Sun Oct 25 00:00:00 HST 2020] CalculatedFields [balance=285863.0, accruedInterest=246.7036849315068, runningAccruedInterest=63721.58138356168]
LineItem [description=A+, amount=135.0, type=Expense, date=Sun Nov 01 00:00:00 HST 2020] CalculatedFields [balance=285998.0, accruedInterest=70.52005479452055, runningAccruedInterest=63792.1014383562]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Tue Nov 03 00:00:00 HST 2020] CalculatedFields [balance=286118.0, accruedInterest=70.54964383561644, runningAccruedInterest=63862.65108219181]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Thu Nov 05 00:00:00 HST 2020] CalculatedFields [balance=283625.0, accruedInterest=34.967465753424655, runningAccruedInterest=63897.61854794524]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Nov 06 00:00:00 HST 2020] CalculatedFields [balance=282200.0, accruedInterest=104.37534246575342, runningAccruedInterest=64001.993890410995]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Mon Nov 09 00:00:00 HST 2020] CalculatedFields [balance=286200.0, accruedInterest=211.70958904109585, runningAccruedInterest=64213.70347945209]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Sun Nov 15 00:00:00 HST 2020] CalculatedFields [balance=286450.0, accruedInterest=176.5787671232877, runningAccruedInterest=64390.28224657538]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Fri Nov 20 00:00:00 HST 2020] CalculatedFields [balance=283957.0, accruedInterest=0.0, runningAccruedInterest=64390.28224657538]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Nov 20 00:00:00 HST 2020] CalculatedFields [balance=282532.0, accruedInterest=174.1635616438356, runningAccruedInterest=64564.445808219214]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Wed Nov 25 00:00:00 HST 2020] CalculatedFields [balance=282662.0, accruedInterest=209.0924383561644, runningAccruedInterest=64773.53824657538]
LineItem [description=A+, amount=135.0, type=Expense, date=Tue Dec 01 00:00:00 HST 2020] CalculatedFields [balance=282797.0, accruedInterest=69.73076712328766, runningAccruedInterest=64843.269013698664]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Thu Dec 03 00:00:00 HST 2020] CalculatedFields [balance=282917.0, accruedInterest=34.88017808219178, runningAccruedInterest=64878.14919178085]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Dec 04 00:00:00 HST 2020] CalculatedFields [balance=281492.0, accruedInterest=34.70449315068493, runningAccruedInterest=64912.853684931535]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sat Dec 05 00:00:00 HST 2020] CalculatedFields [balance=278999.0, accruedInterest=137.58854794520548, runningAccruedInterest=65050.44223287674]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Wed Dec 09 00:00:00 HST 2020] CalculatedFields [balance=282999.0, accruedInterest=209.34172602739727, runningAccruedInterest=65259.78395890414]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Tue Dec 15 00:00:00 HST 2020] CalculatedFields [balance=283249.0, accruedInterest=104.76332876712328, runningAccruedInterest=65364.54728767126]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Dec 18 00:00:00 HST 2020] CalculatedFields [balance=281824.0, accruedInterest=69.49084931506849, runningAccruedInterest=65434.038136986324]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sun Dec 20 00:00:00 HST 2020] CalculatedFields [balance=279331.0, accruedInterest=172.19034246575342, runningAccruedInterest=65606.22847945208]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Fri Dec 25 00:00:00 HST 2020] CalculatedFields [balance=279461.0, accruedInterest=241.1786712328767, runningAccruedInterest=65847.40715068496]
LineItem [description=A+, amount=135.0, type=Expense, date=Fri Jan 01 00:00:00 HST 2021] CalculatedFields [balance=279596.0, accruedInterest=0.0, runningAccruedInterest=65847.40715068496]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jan 01 00:00:00 HST 2021] CalculatedFields [balance=278171.0, accruedInterest=68.59010958904109, runningAccruedInterest=65915.997260274]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Sun Jan 03 00:00:00 HST 2021] CalculatedFields [balance=278291.0, accruedInterest=68.61969863013698, runningAccruedInterest=65984.61695890414]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Tue Jan 05 00:00:00 HST 2021] CalculatedFields [balance=275798.0, accruedInterest=136.0099726027397, runningAccruedInterest=66120.62693150688]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Sat Jan 09 00:00:00 HST 2021] CalculatedFields [balance=279798.0, accruedInterest=206.9738630136986, runningAccruedInterest=66327.60079452058]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Fri Jan 15 00:00:00 HST 2021] CalculatedFields [balance=280048.0, accruedInterest=0.0, runningAccruedInterest=66327.60079452058]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jan 15 00:00:00 HST 2021] CalculatedFields [balance=278623.0, accruedInterest=171.75390410958903, runningAccruedInterest=66499.35469863017]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Wed Jan 20 00:00:00 HST 2021] CalculatedFields [balance=276130.0, accruedInterest=170.21712328767123, runningAccruedInterest=66669.57182191784]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Mon Jan 25 00:00:00 HST 2021] CalculatedFields [balance=276260.0, accruedInterest=136.23780821917808, runningAccruedInterest=66805.80963013701]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jan 29 00:00:00 HST 2021] CalculatedFields [balance=274835.0, accruedInterest=101.651301369863, runningAccruedInterest=66907.46093150687]
LineItem [description=A+, amount=135.0, type=Expense, date=Mon Feb 01 00:00:00 HST 2021] CalculatedFields [balance=274970.0, accruedInterest=67.80082191780822, runningAccruedInterest=66975.26175342468]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Wed Feb 03 00:00:00 HST 2021] CalculatedFields [balance=275090.0, accruedInterest=67.83041095890411, runningAccruedInterest=67043.09216438359]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Fri Feb 05 00:00:00 HST 2021] CalculatedFields [balance=272597.0, accruedInterest=134.43139726027397, runningAccruedInterest=67177.52356164386]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Tue Feb 09 00:00:00 HST 2021] CalculatedFields [balance=276597.0, accruedInterest=102.303, runningAccruedInterest=67279.82656164386]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Feb 12 00:00:00 HST 2021] CalculatedFields [balance=275172.0, accruedInterest=101.77594520547945, runningAccruedInterest=67381.60250684933]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Mon Feb 15 00:00:00 HST 2021] CalculatedFields [balance=275422.0, accruedInterest=169.78068493150684, runningAccruedInterest=67551.38319178084]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sat Feb 20 00:00:00 HST 2021] CalculatedFields [balance=272929.0, accruedInterest=168.24390410958904, runningAccruedInterest=67719.62709589044]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Thu Feb 25 00:00:00 HST 2021] CalculatedFields [balance=273059.0, accruedInterest=33.664808219178084, runningAccruedInterest=67753.29190410962]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Feb 26 00:00:00 HST 2021] CalculatedFields [balance=271634.0, accruedInterest=100.4673698630137, runningAccruedInterest=67853.75927397262]
LineItem [description=A+, amount=135.0, type=Expense, date=Mon Mar 01 00:00:00 HST 2021] CalculatedFields [balance=271769.0, accruedInterest=67.01153424657534, runningAccruedInterest=67920.7708082192]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Wed Mar 03 00:00:00 HST 2021] CalculatedFields [balance=271889.0, accruedInterest=67.04112328767123, runningAccruedInterest=67987.81193150686]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Fri Mar 05 00:00:00 HST 2021] CalculatedFields [balance=269396.0, accruedInterest=132.85282191780823, runningAccruedInterest=68120.66475342467]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Tue Mar 09 00:00:00 HST 2021] CalculatedFields [balance=273396.0, accruedInterest=101.11906849315069, runningAccruedInterest=68221.78382191782]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Mar 12 00:00:00 HST 2021] CalculatedFields [balance=271971.0, accruedInterest=100.59201369863014, runningAccruedInterest=68322.37583561645]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Mon Mar 15 00:00:00 HST 2021] CalculatedFields [balance=272221.0, accruedInterest=167.80746575342465, runningAccruedInterest=68490.18330136988]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sat Mar 20 00:00:00 HST 2021] CalculatedFields [balance=269728.0, accruedInterest=166.27068493150685, runningAccruedInterest=68656.45398630138]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Thu Mar 25 00:00:00 HST 2021] CalculatedFields [balance=269858.0, accruedInterest=33.27016438356164, runningAccruedInterest=68689.72415068494]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Mar 26 00:00:00 HST 2021] CalculatedFields [balance=268433.0, accruedInterest=198.56687671232874, runningAccruedInterest=68888.29102739727]
LineItem [description=A+, amount=135.0, type=Expense, date=Thu Apr 01 00:00:00 HST 2021] CalculatedFields [balance=268568.0, accruedInterest=66.22224657534247, runningAccruedInterest=68954.51327397261]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Sat Apr 03 00:00:00 HST 2021] CalculatedFields [balance=268688.0, accruedInterest=66.25183561643836, runningAccruedInterest=69020.76510958905]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Mon Apr 05 00:00:00 HST 2021] CalculatedFields [balance=266195.0, accruedInterest=131.27424657534246, runningAccruedInterest=69152.03935616439]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Fri Apr 09 00:00:00 HST 2021] CalculatedFields [balance=270195.0, accruedInterest=0.0, runningAccruedInterest=69152.03935616439]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Apr 09 00:00:00 HST 2021] CalculatedFields [balance=268770.0, accruedInterest=198.8161643835616, runningAccruedInterest=69350.85552054795]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Thu Apr 15 00:00:00 HST 2021] CalculatedFields [balance=269020.0, accruedInterest=165.83424657534243, runningAccruedInterest=69516.68976712329]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Tue Apr 20 00:00:00 HST 2021] CalculatedFields [balance=266527.0, accruedInterest=98.57847945205481, runningAccruedInterest=69615.26824657535]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Apr 23 00:00:00 HST 2021] CalculatedFields [balance=265102.0, accruedInterest=65.36761643835617, runningAccruedInterest=69680.6358630137]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Sun Apr 25 00:00:00 HST 2021] CalculatedFields [balance=265232.0, accruedInterest=196.19901369863015, runningAccruedInterest=69876.83487671232]
LineItem [description=A+, amount=135.0, type=Expense, date=Sat May 01 00:00:00 HST 2021] CalculatedFields [balance=265367.0, accruedInterest=65.43295890410958, runningAccruedInterest=69942.26783561644]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Mon May 03 00:00:00 HST 2021] CalculatedFields [balance=265487.0, accruedInterest=65.46254794520547, runningAccruedInterest=70007.73038356165]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Wed May 05 00:00:00 HST 2021] CalculatedFields [balance=262994.0, accruedInterest=64.84783561643836, runningAccruedInterest=70072.57821917809]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri May 07 00:00:00 HST 2021] CalculatedFields [balance=261569.0, accruedInterest=64.49646575342466, runningAccruedInterest=70137.07468493152]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Sun May 09 00:00:00 HST 2021] CalculatedFields [balance=265569.0, accruedInterest=196.44830136986303, runningAccruedInterest=70333.52298630138]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Sat May 15 00:00:00 HST 2021] CalculatedFields [balance=265819.0, accruedInterest=163.86102739726027, runningAccruedInterest=70497.38401369864]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Thu May 20 00:00:00 HST 2021] CalculatedFields [balance=263326.0, accruedInterest=32.46484931506849, runningAccruedInterest=70529.84886301371]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri May 21 00:00:00 HST 2021] CalculatedFields [balance=261901.0, accruedInterest=129.15665753424656, runningAccruedInterest=70659.00552054796]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Tue May 25 00:00:00 HST 2021] CalculatedFields [balance=262031.0, accruedInterest=226.1363424657534, runningAccruedInterest=70885.1418630137]
LineItem [description=A+, amount=135.0, type=Expense, date=Tue Jun 01 00:00:00 HST 2021] CalculatedFields [balance=262166.0, accruedInterest=64.64367123287671, runningAccruedInterest=70949.78553424658]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Thu Jun 03 00:00:00 HST 2021] CalculatedFields [balance=262286.0, accruedInterest=32.3366301369863, runningAccruedInterest=70982.12216438356]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jun 04 00:00:00 HST 2021] CalculatedFields [balance=260861.0, accruedInterest=32.16094520547945, runningAccruedInterest=71014.28310958904]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sat Jun 05 00:00:00 HST 2021] CalculatedFields [balance=258368.0, accruedInterest=127.41435616438356, runningAccruedInterest=71141.69746575343]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Wed Jun 09 00:00:00 HST 2021] CalculatedFields [balance=262368.0, accruedInterest=194.08043835616436, runningAccruedInterest=71335.7779041096]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Tue Jun 15 00:00:00 HST 2021] CalculatedFields [balance=262618.0, accruedInterest=97.13268493150684, runningAccruedInterest=71432.9105890411]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jun 18 00:00:00 HST 2021] CalculatedFields [balance=261193.0, accruedInterest=64.40375342465754, runningAccruedInterest=71497.31434246576]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Sun Jun 20 00:00:00 HST 2021] CalculatedFields [balance=258700.0, accruedInterest=159.47260273972603, runningAccruedInterest=71656.78694520549]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Fri Jun 25 00:00:00 HST 2021] CalculatedFields [balance=258830.0, accruedInterest=191.46328767123288, runningAccruedInterest=71848.25023287672]
LineItem [description=A+, amount=135.0, type=Expense, date=Thu Jul 01 00:00:00 HST 2021] CalculatedFields [balance=258965.0, accruedInterest=31.927191780821918, runningAccruedInterest=71880.17742465754]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jul 02 00:00:00 HST 2021] CalculatedFields [balance=257540.0, accruedInterest=31.751506849315067, runningAccruedInterest=71911.92893150685]
LineItem [description=water/sewer, amount=120.0, type=Expense, date=Sat Jul 03 00:00:00 HST 2021] CalculatedFields [balance=257660.0, accruedInterest=63.53260273972602, runningAccruedInterest=71975.46153424657]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Mon Jul 05 00:00:00 HST 2021] CalculatedFields [balance=255167.0, accruedInterest=125.83578082191781, runningAccruedInterest=72101.29731506848]
LineItem [description=credit card, amount=4000.0, type=Expense, date=Fri Jul 09 00:00:00 HST 2021] CalculatedFields [balance=259167.0, accruedInterest=191.71257534246575, runningAccruedInterest=72293.00989041095]
LineItem [description=EA Buck, amount=250.0, type=Expense, date=Thu Jul 15 00:00:00 HST 2021] CalculatedFields [balance=259417.0, accruedInterest=31.982917808219177, runningAccruedInterest=72324.99280821916]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jul 16 00:00:00 HST 2021] CalculatedFields [balance=257992.0, accruedInterest=127.2289315068493, runningAccruedInterest=72452.22173972601]
LineItem [description=paycheck, amount=2493.0, type=Income, date=Tue Jul 20 00:00:00 HST 2021] CalculatedFields [balance=255499.0, accruedInterest=157.49938356164384, runningAccruedInterest=72609.72112328766]
LineItem [description=Electricity, amount=130.0, type=Expense, date=Sun Jul 25 00:00:00 HST 2021] CalculatedFields [balance=255629.0, accruedInterest=157.5795205479452, runningAccruedInterest=72767.30064383561]
LineItem [description=paycheck, amount=1425.0, type=Income, date=Fri Jul 30 00:00:00 HST 2021] CalculatedFields [balance=254204.0, accruedInterest=62.68043835616438, runningAccruedInterest=72829.98108219178]
LineItem [description=A+, amount=135.0, type=Expense, date=Sun Aug 01 00:00:00 HST 2021] CalculatedFields [balance=254339.0, accruedInterest=62.71372602739726, runningAccruedInterest=72892.69480821918]
