03/02/2018,paycheck,Income,1655.0,443345.0,63.76880136986303,63.76880136986303
03/05/2018,paycheck,Income,2657.0,440688.0,0.0,63.76880136986303
03/05/2018,heloc interest,Expense,0.0,440751.77,84.52773671232877,148.2965380821918
03/09/2018,credit card,Expense,4500.0,445251.77,128.08612561643838,276.38266369863015
03/15/2018,EA Buck,Expense,250.0,445501.77,21.35967390410959,297.7423376027397
03/16/2018,paycheck,Income,1655.0,443846.77,21.2803245890411,319.0226621917808
03/17/2018,Electricity,Expense,50.0,443896.77,63.848165547945214,382.870827739726
03/20/2018,paycheck,Income,2657.0,441239.77,42.310662876712335,425.18149061643834
03/22/2018,EA Buck,Expense,350.0,441589.77,169.37689808219181,594.5583886986301
03/30/2018,paycheck,Income,1655.0,439934.77,126.5565776712329,721.1149663698629
04/05/2018,paycheck,Income,2657.0,437277.77,0.0,721.1149663698629
04/05/2018,heloc interest,Expense,0.0,437935.12,83.98755726027397,805.102523630137
04/09/2018,credit card,Expense,4500.0,442435.12,84.85057095890411,889.953094589041
04/13/2018,paycheck,Income,1655.0,440780.12,42.266586849315075,932.2196814383561
04/15/2018,EA Buck,Expense,250.0,441030.12,42.2905594520548,974.510240890411
04/17/2018,Electricity,Expense,50.0,441080.12,63.44303095890411,1037.9532718493151
04/20/2018,paycheck,Income,2657.0,438423.12,42.040573150684935,1079.993845
04/22/2018,EA Buck,Expense,350.0,438773.12,105.18533698630138,1185.1791819863013
04/27/2018,paycheck,Income,1655.0,437118.12,167.66174465753426,1352.8409266438355
05/05/2018,paycheck,Income,2657.0,434461.12,0.0,1352.8409266438355
05/05/2018,heloc interest,Expense,0.0,435092.85,83.44246438356164,1436.283391027397
05/09/2018,credit card,Expense,4500.0,439592.85,42.15273904109589,1478.436130068493
05/11/2018,paycheck,Income,1655.0,437937.85,83.9880808219178,1562.4242108904107
05/15/2018,EA Buck,Expense,250.0,438187.85,42.018013013698635,1604.4422239041094
05/17/2018,Electricity,Expense,50.0,438237.85,63.034211301369865,1667.4764352054792
05/20/2018,paycheck,Income,2657.0,435580.85,41.76802671232877,1709.244461917808
05/22/2018,EA Buck,Expense,350.0,435930.85,62.70238253424658,1771.9468444520546
05/25/2018,paycheck,Income,1655.0,434275.85,229.0358934931507,2000.9827379452054
06/05/2018,paycheck,Income,2657.0,431618.85,0.0,2000.9827379452054
06/05/2018,heloc interest,Expense,0.0,432266.99,62.17538897260274,2063.158126917808
06/08/2018,paycheck,Income,1655.0,430611.99,20.645780342465756,2083.803907260274
06/09/2018,credit card,Expense,4500.0,435111.99,125.16920260273974,2208.973109863014
06/15/2018,EA Buck,Expense,250.0,435361.99,41.74704013698631,2250.7201500000006
06/17/2018,Electricity,Expense,50.0,435411.99,62.62775198630137,2313.347901986302
06/20/2018,paycheck,Income,2657.0,432754.99,41.49705383561644,2354.8449558219186
06/22/2018,EA Buck,Expense,350.0,433104.99,0.0,2354.8449558219186
06/22/2018,paycheck,Income,1655.0,431449.99,268.91745952054794,2623.7624153424667
07/05/2018,paycheck,Income,2657.0,428792.99,0.0,2623.7624153424667
07/05/2018,heloc interest,Expense,0.0,429415.77,20.588427328767125,2644.3508426712337
07/06/2018,paycheck,Income,1655.0,427760.77,61.5272340410959,2705.87807671233
07/09/2018,credit card,Expense,4500.0,432260.77,124.348988630137,2830.2270653424666
07/15/2018,EA Buck,Expense,250.0,432510.77,41.473635479452064,2871.700700821919
07/17/2018,Electricity,Expense,50.0,432560.77,62.217645000000005,2933.918345821919
07/20/2018,paycheck,Income,2657.0,429903.77,0.0,2933.918345821919
07/20/2018,paycheck,Income,1655.0,428248.77,41.06495054794521,2974.983296369864
07/22/2018,EA Buck,Expense,350.0,428598.77,246.59107315068496,3221.574369520549
08/03/2018,paycheck,Income,1655.0,426943.77,40.93981356164384,3262.514183082193
08/05/2018,paycheck,Income,2657.0,424286.77,0.0,3262.514183082193
08/05/2018,heloc interest,Expense,0.0,424925.52,81.49256547945207,3344.006748561645
08/09/2018,credit card,Expense,4500.0,429425.52,123.5333687671233,3467.5401173287682
08/15/2018,EA Buck,Expense,250.0,429675.52,41.20176219178083,3508.741879520549
08/17/2018,Electricity,Expense,50.0,429725.52,0.0,3508.741879520549
08/17/2018,paycheck,Income,1655.0,428070.52,61.57178712328768,3570.3136666438368
08/20/2018,paycheck,Income,2657.0,425413.52,40.793077260273975,3611.1067439041108
08/22/2018,EA Buck,Expense,350.0,425763.52,183.71987506849317,3794.826618972604
08/31/2018,paycheck,Income,1655.0,424108.52,101.66985068493153,3896.4964696575357
